Samples	TL100	TL30	TL107	TL106	TL80	TL76	TL65	TL7	TL96	TL86	TL103	TL95	TL111	TL61	TL94	TL62	TL63	TL37	TL116	TL31	TL118	TL13	TL121	TL57	TL87	TL64	TL2	TL108	TL73	TL55	TL109	TL77	TL38	TL12	TL67	TL10	TL3	TL14	TL97	TL123	TL6	100a	TL120	TL54	TL117	TL44	TL71	TL20	TL1	TL124	TL78	TL105	TL81	TL91	TL66	TL92	TL88	TL60	TL69	TL93	TL113	TL59	TL115	TL85	TL4	TL39	TL16	TL114	TL129	TL102	TL110	TL84	TL112	TL74	TL70	TL99	TL82	TL18	TL23	TL83	100b	TL90	TL27	TL5	TL58	TL119
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	1.6230077579770833e-05	0.0	0.0006733148929975253	0.0	0.0	0.0008793785724754508	0.0026874496103198066	0.0	0.0007160321341250438	4.711536196376829e-05	0.0	5.900633334644585e-05	0.00015361207829827075	0.0	0.0	0.0002257036643653744	0.0	8.903926631644555e-06	0.0	1.6510641108194232e-05	1.5872763924382153e-05	0.0	4.540226405956778e-05	0.0	2.424977265838133e-05	0.0	0.0014716974190106516	0.0	0.0	0.0	1.367820651356194e-05	1.409920198516764e-05	0.0	0.0	9.526272097549026e-05	0.00010878104792409499	0.00014698533086397977	2.3144397898488667e-05	2.003740315255143e-05	0.0020367183017785426	0.0	0.003051660248492335	6.388857831941095e-05	3.7631474965661276e-05	0.0	0.0	0.0	0.0	0.0005045274701930482	1.5095706780991486e-05	0.0006309148264984228	0.0	0.0	0.0	0.0	1.3629363099862344e-05	0.0	2.420721374969741e-05	0.0	0.0	0.0	0.0	1.8219582407171226e-05	0.0	0.00032799903326600723	0.0001016092362795778	0.0	0.0	5.932165685387593e-05	0.00025345330122924847	6.741633632661866e-06	1.2546894016386246e-05	0.0	0.0	0.0	0.0	0.0	0.0001854272707887149	0.0	0.0	0.00346537870091616	0.0	1.3102210342884845e-05	6.471319113688134e-05	0.00013157152792135778	2.010312905203695e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Prevotellaceae;g__None;s__	0.009283604375628916	0.0	9.098849905371959e-05	0.0	1.4439182164722189e-05	0.0	0.0	0.0	5.239259517988125e-05	1.1778840490942072e-05	0.0	0.0	0.0	0.0007768800497203232	0.0	0.0	0.00763640492817805	3.561570652657822e-05	0.0	1.6510641108194232e-05	0.0	0.0	1.5134088019855926e-05	2.725166916473634e-05	0.0	0.0	0.0	1.2764382267720155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018130174654015834	0.0	0.009743791515263731	2.671653753673524e-05	0.0	0.0	0.0	0.0	0.0	5.5903398926654734e-05	0.00016181753454804363	0.00016067612513456626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3629363099862344e-05	1.6708437761069337e-05	4.841442749939482e-05	0.0	0.0	1.6230867864504717e-05	4.436098008191994e-05	0.0	1.8981455118349373e-05	0.0001898941771540042	0.0	0.0	0.0	0.0005190644974714144	0.0	0.0	0.010326093775485878	0.0001607665348381081	0.0	0.0	0.0	0.0	0.0	3.1738978639667385e-05	0.0003606016896764888	0.0	2.914007634700003e-05	0.0	0.0	0.0	2.010312905203695e-05
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Allisonella;s__	0.0002434511636965625	0.0001500350081685727	0.0008188964914834765	0.0017403359733345132	0.0026134919718147163	0.0006351067467878255	0.0	0.0001927525057825752	1.7464198393293748e-05	1.1778840490942072e-05	0.0006157635467980296	1.9668777782148622e-05	4.388916522807736e-05	0.00012712582631787107	0.0001667029993716579	0.0006372809346787043	0.0	0.00012465497284302378	0.00012421743018980422	1.6510641108194232e-05	3.1745527848764306e-05	0.0002471641169736705	0.002179308674859253	0.0005450333832947269	0.003685965444073962	0.005079934259674287	0.0006622638385547933	0.0007658629360632092	1.6890465332319907e-05	4.611695259177273e-05	0.0008890834233815262	0.00018328962580717927	0.00024684827647006964	8.58719220282948e-05	9.526272097549026e-05	1.2086783102677225e-05	1.4698533086397974e-05	2.3144397898488667e-05	5.343307507347048e-05	5.7372346528973036e-05	2.761439262143429e-05	2.4219525781685195e-05	0.00022361002411793834	0.0001505258998626451	0.00040529964221824687	0.0002265445483672611	0.007969535806674486	0.0005958080646877327	2.6554077378581478e-05	0.0	0.004500525762355415	1.8686698807788613e-05	8.115038789885416e-05	0.002035697408120979	0.0	1.3629363099862344e-05	0.0	4.841442749939482e-05	0.0006447948170778513	3.8470416249903824e-05	0.0007141581860382074	1.4786993360639981e-05	0.0	0.00015185164094679498	5.178932104200114e-05	1.2701154534947224e-05	0.0010511465796243537	0.00045442742144897433	2.9660828426937964e-05	0.0138448865796477	6.741633632661866e-05	0.000414047502540746	0.0002572264557409729	1.8341556464481572e-05	0.0	0.00010586971974772758	0.0	0.00167811680063787	0.007395182023042499	0.0005666597980630537	6.497585064217799e-05	2.914007634700003e-05	9.171547240019393e-05	0.0008412714847794576	0.0012217356164126085	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Defluviitaleaceae;g__Incertae_Sedis;s__	0.0	0.0	5.4593099432231766e-05	1.4748609943512823e-05	0.0	0.0	0.0	0.0005461320997172963	0.0	1.1778840490942072e-05	0.0	0.00021635655560363478	0.0	2.825018362619357e-05	0.0	0.0	0.0	2.671177989493367e-05	0.0	0.0	1.5872763924382153e-05	5.203455094182538e-05	3.0268176039711853e-05	0.0	0.0	0.0	1.8396217737633138e-05	2.552876453544031e-05	1.6890465332319907e-05	0.0	1.367820651356194e-05	4.2297605955502916e-05	0.0	4.29359610141474e-05	0.0	2.417356620535445e-05	2.9397066172795955e-05	0.0	1.335826876836762e-05	0.0	2.761439262143429e-05	7.265857734505559e-05	3.1944289159705475e-05	0.0	0.0	0.0	0.0	2.127885945313331e-05	7.966223213574445e-05	0.0	0.0	0.0	0.0	3.6351739430731764e-05	2.918131812013949e-05	0.00023169917269765986	0.0	0.0	0.0	0.0	0.00030838648942558964	0.0	0.0	0.0	3.452621402800076e-05	0.00034293117244357514	0.0	0.0	1.4830414213468982e-05	3.1681662653656065e-05	6.741633632661866e-06	2.509378803277249e-05	0.0	0.0	1.4033512026719808e-05	0.0	0.0	7.417090831548595e-05	0.0	0.0	8.663446752290399e-05	2.914007634700003e-05	0.0	1.2942638227376268e-05	1.8795932560193973e-05	5.025782263009237e-05
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Lactobacillaceae;g__Lactobacillus;s__	0.0	0.0	3.6395399621487844e-05	0.0	0.0	0.0	0.0	0.0	3.492839678658749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.561570652657822e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.57474455949336e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Lachnospiraceae;g__Epulopiscium;s__	0.0	0.0	1.8197699810743922e-05	0.0	2.8878364329444377e-05	0.0	1.4930275612887814e-05	0.0	6.985679357317499e-05	0.0	3.622138510576645e-05	0.0	0.0	0.0	0.0	3.983005841741901e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.424977265838133e-05	0.0	0.0	0.0	0.00011823325732623933	0.0	0.0	0.0	0.0	4.29359610141474e-05	1.3608960139355753e-05	1.2086783102677225e-05	1.4698533086397974e-05	0.0	1.335826876836762e-05	0.00017211703958691912	0.0	0.0	0.0005270807711351403	0.00176867932338608	0.0	0.0	9.640567508073976e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6230867864504717e-05	0.0	3.643916481434245e-05	0.0	0.0	0.0001016092362795778	0.0	0.0	0.0	1.5840831326828033e-05	1.3483267265323731e-05	2.509378803277249e-05	9.645992090286486e-05	0.0	0.0	0.0	1.966916465057729e-05	0.0	0.0	0.0	0.0	7.285019086750009e-05	1.3102210342884845e-05	0.006083039966866846	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichales;o__Erysipelotrichia;f__Erysipelotrichaceae;g__Coprobacillus;s__	1.6230077579770833e-05	0.0	0.0	0.0	0.00021658773247083284	0.00010992232155943134	0.0	9.637625289128758e-05	0.0	0.0	0.0	1.9668777782148622e-05	0.0	0.0	0.0	1.3276686139139669e-05	2.8388122409583832e-05	0.0	2.4843486037960847e-05	0.0	0.0	1.3008637735456345e-05	1.5134088019855926e-05	0.0	2.424977265838133e-05	0.0	0.0	0.0	0.0	0.0	2.735641302712388e-05	0.0	0.0	0.0	0.0	6.0433915513386105e-05	0.0	0.0	6.67913438418381e-06	0.0	0.0	2.4219525781685195e-05	0.0003513871807567602	0.0	1.3975849731663684e-05	6.472701381921745e-05	0.0	0.0	0.0	0.00016605277459090634	0.0	0.0	0.0	0.0	0.00010213461342048821	0.0	0.0	0.0	0.0	0.0	4.8692603593514147e-05	0.0	0.0	0.0	1.726310701400038e-05	5.08046181397889e-05	0.0	0.0	1.4830414213468982e-05	3.1681662653656065e-05	1.3483267265323731e-05	0.0	0.00012861322787048647	0.0	0.0	0.0	0.0	0.0	0.0	1.2878631774160311e-05	0.0	0.0	0.0	3.882791468212881e-05	1.8795932560193973e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidales;o__Bacteroidia;f__Porphyromonadaceae;g__Parabacteroides;s__	1.6230077579770833e-05	1.667055646317474e-05	1.8197699810743922e-05	0.0	0.0	0.0	8.958165367732689e-05	0.0	0.0	0.0	1.8110692552883223e-05	5.900633334644585e-05	7.314860871346228e-06	0.0	7.693984586384212e-05	1.3276686139139669e-05	0.00011355248963833533	0.0	0.0	9.90638466491654e-05	0.0	0.0	3.0268176039711853e-05	0.0	0.0	0.0	0.0	7.658629360632094e-05	0.0	9.223390518354546e-05	0.001162647553652765	1.409920198516764e-05	3.5264039495724237e-05	0.0	1.3608960139355753e-05	9.669426482141778e-05	0.0	2.3144397898488667e-05	6.67913438418381e-06	0.0	0.0	0.0	0.000303470747017202	3.7631474965661276e-05	0.0	0.0	0.0	0.0	7.966223213574445e-05	1.5095706780991486e-05	0.0	0.0	1.6230077579770833e-05	1.8175869715365882e-05	1.4590659060069746e-05	2.7258726199724685e-05	0.0	0.0	0.0	5.7705624374855736e-05	0.0	0.0	3.643916481434245e-05	1.8981455118349373e-05	1.726310701400038e-05	2.540230906989445e-05	0.0	2.163940102137973e-05	0.0	0.0	4.04498017959712e-05	0.0	0.00012861322787048647	0.0	0.0	4.53727370347404e-05	0.0	9.271363539435744e-06	0.0	0.0016871007624150011	0.0	1.4570038173500015e-05	7.861326205730907e-05	0.0	3.7591865120387945e-05	0.0
k__Bacteria;p__Firmicutes;c__Lactobacillales;o__Bacilli;f__Streptococcaceae;g__Streptococcus;s__	3.2460155159541666e-05	0.0	0.0	0.0	0.00041873628277694353	2.4427182568762522e-05	2.986055122577563e-05	0.00025700334104343357	0.0	0.0	0.0	0.0	0.0	0.0	2.564661528794737e-05	3.983005841741901e-05	0.0013058536308408562	0.0	4.9686972075921695e-05	0.0	0.0	0.0	0.0	0.00010900667665894537	0.00010912397696271596	0.0	0.000128773524163432	0.0	0.0011823325732623936	0.0	4.103461954068582e-05	8.459521191100583e-05	0.0	2.14679805070737e-05	0.0	1.2086783102677225e-05	5.879413234559191e-05	0.004258569213321915	2.003740315255143e-05	8.605851979345956e-05	2.761439262143429e-05	2.4219525781685195e-05	0.0	0.0	0.0	0.0	8.033806256728313e-05	0.0	0.0	0.0	2.103049421661409e-05	0.0	3.2460155159541666e-05	0.00019993456686902468	0.0	2.7258726199724685e-05	0.00010025062656641604	0.0	0.0	5.7705624374855736e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.383087604768886e-05	0.0	0.0	0.0	2.02249008979856e-05	0.00027603166836049736	0.0	1.8341556464481572e-05	0.0	0.0	0.0	0.0	0.0	0.00010302905419328249	0.0	1.4570038173500015e-05	5.240884137153938e-05	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Eubacteriaceae;g__Eubacterium;s__	0.00011361054305839582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.552876453544031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011180501205896917	1.8815737482830638e-05	0.0	0.0	0.0	0.0	0.0	1.5095706780991486e-05	0.0	0.0	0.0	1.8175869715365882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010931749444302736	0.0	0.0	1.2701154534947224e-05	0.0	0.0	0.0	0.0	0.0	6.273447008193121e-05	6.430661393524324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.882791468212881e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Anaerotruncus;s__	0.0014120167494400624	0.0	0.0	0.0	0.00040429710061222127	0.0	1.4930275612887814e-05	0.0005140066820868671	1.7464198393293748e-05	0.0	5.4332077658649674e-05	0.0	0.0007461158088773153	0.0005367534888976778	0.00015387969172768424	0.00120817843866171	0.0008232555498779311	6.232748642151189e-05	2.4843486037960847e-05	3.3021282216388464e-05	6.349105569752861e-05	0.0	0.0013166656577274654	2.725166916473634e-05	0.00010912397696271596	0.0	0.0006070751853418937	0.0	0.0	9.223390518354546e-05	0.00021885130421699103	0.0011138369568282436	0.0	2.14679805070737e-05	0.0	0.00013295461412944946	0.0	6.943319369546602e-05	0.0002671653753673524	5.7372346528973036e-05	1.3807196310717145e-05	0.0	0.0037215096871056883	0.0	0.00012578264758497318	0.0	1.6067612513456625e-05	0.0007022023619533992	0.0	1.5095706780991486e-05	2.103049421661409e-05	1.8686698807788613e-05	6.492031031908333e-05	0.0004362208731687811	0.0028159971985934605	1.3629363099862344e-05	0.0	0.0007504236262406198	0.0	0.00011541124874971147	0.0	0.0	0.0007470028786940202	1.8981455118349373e-05	5.178932104200114e-05	0.0	0.0	0.0005626244265558728	1.4830414213468982e-05	7.920415663414016e-05	0.0001617992071838848	0.0038393495690141905	0.001768431883219189	9.170778232240789e-05	1.4033512026719808e-05	7.562122839123398e-05	3.933832930115458e-05	1.8542727078871488e-05	0.0	0.0021507315062847727	0.0	0.0004953812978990005	0.00010481768274307876	0.0	0.0002067552581621337	3.0154693578055424e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriales;o__Fusobacteriia;f__Fusobacteriaceae;g__Fusobacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	1.4930275612887814e-05	0.0	0.0	0.0	0.0	0.0	7.314860871346228e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8396217737633138e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2701154534947224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.170778232240789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__unknown;p__None;c__None;o__None;f__None;g__None;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriales;o__Coriobacteriia;f__Coriobacteriaceae;g__None;s__	9.738046547862497e-05	0.0	1.8197699810743922e-05	1.4748609943512823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.062545906548393e-05	3.846992293192106e-05	0.00015932023366967604	0.00028388122409583834	0.0	0.0	0.0	6.349105569752861e-05	0.0	0.0	0.00021801335331789076	1.2124886329190664e-05	0.0	0.0	2.552876453544031e-05	0.0	0.0	0.0	0.0	5.289605924358635e-05	0.0	0.0	0.0	0.0	2.3144397898488667e-05	6.67913438418381e-06	0.0	0.0	0.0	0.0	0.0001505258998626451	1.3975849731663684e-05	0.0	4.820283754036988e-05	6.383657835939994e-05	0.0	0.0	0.0	0.0	0.0	9.996728343451234e-05	0.0	2.7258726199724685e-05	0.0	0.0	0.0	0.0	1.6230867864504717e-05	0.00013308294024575983	0.000400830812957767	0.0	0.0	0.0	1.383087604768886e-05	6.491820306413918e-05	2.9660828426937964e-05	0.0	0.00027640697893913655	0.0	3.215330696762162e-05	0.0	1.4033512026719808e-05	1.5124245678246796e-05	0.0	0.0	0.0	0.0	0.0	0.0002039805344290002	1.3102210342884845e-05	0.0	0.0	0.0010453627107059212
k__Bacteria;p__Proteobacteria;c__Pseudomonadales;o__Gammaproteobacteria;f__Pseudomonadaceae;g__Pseudomonas;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7373397615577226e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__Incertae_Sedis;s__	0.0	0.0	3.6395399621487844e-05	0.0	0.0	0.0	0.0	6.425083526085839e-05	6.985679357317499e-05	0.0	0.0	0.0	0.00024870526962577174	0.0	0.00028211276816742116	0.0001327668613913967	0.0	0.0	0.0	0.0	0.0	1.3008637735456345e-05	0.0	0.0	3.637465898757199e-05	0.0	0.0	0.0	0.0	0.002259730676996864	5.471282605424776e-05	0.0	1.7632019747862118e-05	0.0	0.0	6.0433915513386105e-05	0.0	2.3144397898488667e-05	2.003740315255143e-05	2.8686173264486518e-05	0.0043078452489437495	0.0	0.0002715264578574965	0.0	0.0009503577817531306	0.0	0.0002731494127287626	2.127885945313331e-05	0.0	0.0	0.0	0.00044848077138692684	0.005193624825526665	9.087934857682941e-06	0.0006419889986430688	0.0	3.3416875522138675e-05	2.420721374969741e-05	4.605677264841795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2546894016386246e-05	0.00041799299057908106	0.0	0.0	0.0008772062493383143	0.0011014732204323284	0.0	3.1738978639667385e-05	0.0	0.0	8.742022904100009e-05	0.0	0.0	0.0	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Christensenellaceae;g__None;s__	0.0008601941117278541	0.0	0.0	0.0	0.0	1.2213591284381261e-05	0.0	0.00016062708815214598	0.0	0.0	3.622138510576645e-05	0.0	0.00021213096526904055	1.4125091813096786e-05	5.1293230575894754e-05	0.0009160913436006373	0.0003122693465054221	0.00012465497284302378	0.0	0.0	0.0001746004031682037	0.00028619003018003953	0.0	0.0001907616841531544	3.637465898757199e-05	1.4940983116689078e-05	0.0	0.0	1.6890465332319907e-05	0.0005534034311012729	0.0	0.0007754561091842201	0.0	2.14679805070737e-05	0.0	7.252069861606333e-05	0.0	0.0013655194760108314	0.0008482500667913439	0.0	0.0016016347720431891	0.0	7.986072289926368e-05	0.0	0.0001956618962432916	6.472701381921745e-05	0.00011247328759419636	2.127885945313331e-05	3.9831116067872224e-05	0.0001962441881528893	0.0	0.0	4.8690232739312485e-05	0.00012723108800756115	0.001021346134204882	1.3629363099862344e-05	0.0	0.00012103606874848703	3.07045150989453e-05	0.00032699853812418253	0.0	0.0	0.0002550741537003972	0.0	1.726310701400038e-05	2.540230906989445e-05	0.0005670659179552432	0.0001514758071496581	0.0	0.0	0.0003977563843270501	0.0017314713742613015	3.215330696762162e-05	7.336622585792629e-05	0.0	0.00010586971974772758	0.0	0.0	0.0	0.0004249948485472903	0.0	0.0003788209925110004	0.00026204420685769695	0.0	3.7591865120387945e-05	1.0051564526018477e-05
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Ruminococcaceae;g__None;s__	0.0	1.667055646317474e-05	0.0	0.0	0.0	0.0	0.0020753083101914056	3.2125417630429196e-05	0.0	1.1778840490942072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.903926631644555e-06	0.0	0.0	0.0	7.805182641273806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8175869715365882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2701154534947224e-05	0.0	0.0	0.0	0.0	6.741633632661866e-06	0.0	0.0	0.0	1.4033512026719808e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.914007634700003e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mycoplasmatales;o__Mollicutes;f__Mycoplasmataceae;g__Ureaplasma;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridiales;o__Clostridia;f__Christensenellaceae;g__None;s__	3.2460155159541666e-05	0.0	0.0	0.0	1.4439182164722189e-05	0.0	0.0	0.0	1.7464198393293748e-05	0.0	0.0	0.0	0.0	9.88756426916775e-05	0.0	0.00023898035050451405	0.0	2.671177989493367e-05	0.0	0.0	1.5872763924382153e-05	0.0	0.0	0.0002452650224826271	0.0	1.4940983116689078e-05	1.8396217737633138e-05	0.0	0.0	0.002213613724405091	0.0	7.049600992583821e-05	0.0	2.14679805070737e-05	0.0	0.0	0.0	2.3144397898488667e-05	3.339567192091905e-05	2.8686173264486518e-05	2.761439262143429e-05	2.4219525781685195e-05	0.004823587663115528	1.8815737482830638e-05	0.0	9.709052072882618e-05	6.42704500538265e-05	0.0	0.0	0.0009208381136404807	0.0	1.8686698807788613e-05	9.738046547862497e-05	0.0	0.0004960824080423713	1.3629363099862344e-05	0.0	0.0001694504962478819	0.0	0.0	0.0	0.0	0.015268010057209491	1.8981455118349373e-05	1.726310701400038e-05	1.2701154534947224e-05	0.00037343365328759926	0.0001947546091924176	0.0	1.5840831326828033e-05	0.0	0.0	0.0018327384971544324	0.0	0.0	3.0248491356493598e-05	0.0	0.0	0.0	0.002678755409025345	0.0	0.001151033015706501	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Selenomonadales;o__Negativicutes;f__Veillonellaceae;g__Dialister;s__	0.00014607069821793748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015717778553964374	0.0	0.0	0.0	0.0	0.0	3.846992293192106e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.504318867728173e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012689281786650876	5.289605924358635e-05	0.0	0.0	0.0	0.0	0.0	6.67913438418381e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8686698807788613e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00026098837834103507	0.0	0.0	0.0	0.0	3.7962910236698745e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4033512026719808e-05	0.0	0.0	0.0	0.0	0.0003090871625798475	2.1658616880726e-05	0.0	0.0	0.0	3.7591865120387945e-05	0.0
